AUTHOR,BORN-DIED,TITLE,DATE,TECHNIQUE,LOCATION,URL,FORM,TYPE,SCHOOL,TIMEFRAME
"BINDESBØLL, Thorvald","(b. 1846, København, d. 1908, København)",Bear Fountain,1900,Stone,"City Hall, Copenhagen",https://www.wga.hu/html/b/bindesbo/thorvald/15design.html,sculpture,other,Danish,1851-1900
"BINDESBØLL, Thorvald","(b. 1846, København, d. 1908, København)",Carlsberg Pilsner label,1904,Lithograph,"The Carlsberg Archives, Copenhagen",https://www.wga.hu/html/b/bindesbo/thorvald/16design.html,graphics,study,Danish,1851-1900
"BINDESBØLL, Thorvald","(b. 1846, København, d. 1908, København)",Bombebøssen: view of the façade,1896,Photo,"Overgaden Over Vandet 48, Copenhagen",https://www.wga.hu/html/b/bindesbo/thorvald/bombebos.html,architecture,other,Danish,1851-1900
"BINDESBØLL, Thorvald","(b. 1846, København, d. 1908, København)",Fish Warehouses,1905-07,Photo,"Marina, Skagen",https://www.wga.hu/html/b/bindesbo/thorvald/fishwar1.html,architecture,other,Danish,1851-1900
"BINDESBØLL, Thorvald","(b. 1846, København, d. 1908, København)",Fish Warehouses: general view,1905-07,Photo,"Marina, Skagen",https://www.wga.hu/html/b/bindesbo/thorvald/fishwar2.html,architecture,other,Danish,1851-1900
"BLAKE, William","(b. 1757, London, d. 1827, London)",Pity,c. 1795,"Colour print finished in ink and watercolour, 425 x 539 mm","Tate Gallery, London",https://www.wga.hu/html/b/blake/041pity.html,painting,other,English,1751-1800
"BLAKE, William","(b. 1757, London, d. 1827, London)",Pity,c. 1795,"Relief etching, printed in colour and finished with pen and ink and watercolour, 422 x 527 mm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/b/blake/042pity.html,painting,other,English,1751-1800
"BLÉROT, Ernest","(b. 1870, Bruxelles, d. 1957, Bruxelles)",Ensemble of Art Nouveau houses,c. 1900,Photo,"Rue Ernest Solvay 12-22, Ixelles, Brussels",https://www.wga.hu/html/b/blerot/serial1.html,architecture,other,Belgian,1851-1900
"BLÉROT, Ernest","(b. 1870, Bruxelles, d. 1957, Bruxelles)",Ernest Blérot serial houses,c. 1900,Photo,"Rue Vanderschrick 1-25, Saint-Gilles, Brussels",https://www.wga.hu/html/b/blerot/serial2.html,architecture,other,Belgian,1851-1900
"BLÉROT, Ernest","(b. 1870, Bruxelles, d. 1957, Bruxelles)",Art Nouveau house,1900,Photo,"Rue Saint-Boniface 22, Ixelles, Brussels",https://www.wga.hu/html/b/blerot/serial3.html,architecture,other,Belgian,1851-1900
"BÖCKLIN, Arnold","(b. 1827, Basel, d. 1901, Firenze)",Castle by the Sea (Murder in the Castle Garden),1859,"Oil on canvas, 112 x 177 cm","Museum Folkwang, Essen",https://www.wga.hu/html/b/bocklin/castle.html,painting,landscape,Swiss,1851-1900
"BÖCKLIN, Arnold","(b. 1827, Basel, d. 1901, Firenze)",Sleeping Diana Watched by Two Fauns,1877-85,"Oil on canvas, 77 x 105 cm","Museum Kunstpalast, Düsseldorf",https://www.wga.hu/html/b/bocklin/diana.html,painting,mythological,Swiss,1851-1900
"BÖCKLIN, Arnold","(b. 1827, Basel, d. 1901, Firenze)",Island of the Dead (first version),1880,"Oil on canvas, 111 x 155 cm","Öffentliche Kunstsammlung, Basel",https://www.wga.hu/html/b/bocklin/isle1.html,painting,landscape,Swiss,1851-1900
"BÖCKLIN, Arnold","(b. 1827, Basel, d. 1901, Firenze)",Island of the Dead (second version),1880,"Oil on wood, 74 x 122 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/b/bocklin/isle2.html,painting,landscape,Swiss,1851-1900
"BÖCKLIN, Arnold","(b. 1827, Basel, d. 1901, Firenze)",Island of the Dead (third version),1883,"Oil on wood, 80 x 150 cm","Alte Nationalgalerie, Berlin",https://www.wga.hu/html/b/bocklin/isle3.html,painting,landscape,Swiss,1851-1900
"BÖCKLIN, Arnold","(b. 1827, Basel, d. 1901, Firenze)",Island of the Dead (fifth version),1886,"Oil on wood, 80 x 150 cm","Museum der Bildenden Künste, Leipzig",https://www.wga.hu/html/b/bocklin/isle5.html,painting,landscape,Swiss,1851-1900
"BÖCKLIN, Arnold","(b. 1827, Basel, d. 1901, Firenze)",Pan Dancing with Children,1870s,"Mixed media on mahogany, 79 x 100 cm","Museum Folkwang, Essen",https://www.wga.hu/html/b/bocklin/pandance.html,painting,mythological,Swiss,1851-1900
"BÖCKLIN, Arnold","(b. 1827, Basel, d. 1901, Firenze)",Odysseus and Polyphemus,1896,"Oil and tempera on panel, 66 x 150 cm","Museum of Fine Arts, Boston",https://www.wga.hu/html/b/bocklin/polyphem.html,painting,mythological,Swiss,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Self-Portrait,1889,Oil on canvas,Private collection,https://www.wga.hu/html/b/bonnard/early1.html,painting,portrait,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",The Checkered Blouse,1892,"Oil on canvas, 61 x 33 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/b/bonnard/early2.html,painting,portrait,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Young Girl Sitting with a Rabbit,1891,"Oil on canvas, 97 x 43 cm","National Museum of Western Art, Tokyo",https://www.wga.hu/html/b/bonnard/early3.html,painting,portrait,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Women in the Garden,1891,"Oil on paper on canvas, 160 x 48 cm (each)","Musée d'Orsay, Paris",https://www.wga.hu/html/b/bonnard/early4.html,painting,genre,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",The Parade Ground,1890,"Oil on canvas, 23 x 31 cm",Private collection,https://www.wga.hu/html/b/bonnard/early5.html,painting,genre,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",The Croquet Game,1892,"Oil on canvas, 131 x 162 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/b/bonnard/early6.html,painting,genre,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",The Stable,1912,"Oil on canvas, 40 x 47 cm","Fondation Bemberg, Toulouse",https://www.wga.hu/html/b/bonnard/impress1.html,painting,genre,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Cats on the Railing,1909,"Oil on canvas, 112 x 95 cm","Ohara Museum of Art, Kurashiki",https://www.wga.hu/html/b/bonnard/impress2.html,painting,other,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Seaside with Landscape,c. 1912,Oil on canvas laid down on cradled panel,Private collection,https://www.wga.hu/html/b/bonnard/impress3.html,painting,landscape,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Window Open to the Seine,1911-12,"Oil on canvas, 78 x 106 cm","Musée des Beaux-Arts, Nice",https://www.wga.hu/html/b/bonnard/impress4.html,painting,landscape,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Naked in the Tub,1903,"Oil on canvas, 44 x 50 cm","Fondation Bemberg, Toulouse",https://www.wga.hu/html/b/bonnard/impress5.html,painting,other,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Nude in 'contre-jour',1908,"Oil on canvas, 125 x 109 cm","Musées Royaux des Beaux-Arts, Brussels",https://www.wga.hu/html/b/bonnard/impress6.html,painting,other,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",The Dressing Table,1908,"Oil on canvas, 53 x 46 cm","Musée d’Orsay, Paris",https://www.wga.hu/html/b/bonnard/impress7.html,painting,still-life,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Dining Room in the Country,1913,"Oil on canvas, 168 x 204 cm","Institute of Arts, Minneapolis",https://www.wga.hu/html/b/bonnard/late1.html,painting,landscape,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Earthly Paradise,1916-20,"Oil on canvas, 130 x 160 cm","Art Institute, Chicago",https://www.wga.hu/html/b/bonnard/late2.html,painting,other,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Midi landscape,1917-18,"Oil on canvas, 46 x 48 cm","Fondation Bemberg, Toulouse",https://www.wga.hu/html/b/bonnard/late3.html,painting,landscape,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Blue Pot,1920,"Oil on canvas, 46 x 40 cm",Private collection,https://www.wga.hu/html/b/bonnard/late4.html,painting,other,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Flowers on a Red Carpet,1928,"Oil on wood, 57 x 61 cm","Musée des Beaux-Arts, Lyon",https://www.wga.hu/html/b/bonnard/late5.html,painting,still-life,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",France-Champagne,1891,Lithograph,Private collection,https://www.wga.hu/html/b/bonnard/litho1.html,graphics,study,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",La Revue blanche,1894,"Lithograph in four colours on tan wove paper, 757 x 587 mm","Art Institute, Chicago",https://www.wga.hu/html/b/bonnard/litho2.html,graphics,study,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Street corner,1899,"Colour lithograph, 371 x 215 mm","British Museum, London",https://www.wga.hu/html/b/bonnard/litho3.html,graphics,other,French,1851-1900
"BONNARD, Pierre","(b. 1867, Fontenay-aux-Roses, d. 1947, Le Cannet)",Boulevard,1899,"Lithograph in three colours on wove paper, 40 x 53 cm","Van Gogh Museum, Amsterdam",https://www.wga.hu/html/b/bonnard/litho4.html,graphics,landscape,French,1851-1900
"BREGA, Giuseppe","(b. 1877, Urbino, d. 1960, Pesaro)",Villino Ruggeri: front façade,1902-07,Photo,"Piazzale della Libertà, Pesaro",https://www.wga.hu/html/b/brega/ruggeri1.html,architecture,other,Italian,1851-1900
"BREGA, Giuseppe","(b. 1877, Urbino, d. 1960, Pesaro)",Villino Ruggeri: façade,1902-07,Photo,"Piazzale della Libertà, Pesaro",https://www.wga.hu/html/b/brega/ruggeri2.html,architecture,other,Italian,1851-1900
"BREGA, Giuseppe","(b. 1877, Urbino, d. 1960, Pesaro)",Villino Ruggeri: view of the corner,1902-07,Photo,"Piazzale della Libertà, Pesaro",https://www.wga.hu/html/b/brega/ruggeri3.html,architecture,other,Italian,1851-1900
"BREGA, Giuseppe","(b. 1877, Urbino, d. 1960, Pesaro)",Villino Ruggeri: front façade (detail),1902-07,Photo,"Piazzale della Libertà, Pesaro",https://www.wga.hu/html/b/brega/ruggeri4.html,architecture,other,Italian,1851-1900
"BUGATTI, Carlo","(b. 1856, Milano, d. 1940, Molsheim, Alsace)",Secretary,c. 1895,"Walnut, tin, copper, vellum, and mirror glass, 224 x 100 x 31 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/b/bugatti/carlo/furnitu1.html,furniture,other,Italian,1851-1900
"BUGATTI, Carlo","(b. 1856, Milano, d. 1940, Molsheim, Alsace)",Armchair,c. 1895,"Wood, parchment, brass, white metal, silk, 149 x 75 x 58 cm",Private collection,https://www.wga.hu/html/b/bugatti/carlo/furnitu2.html,furniture,other,Italian,1851-1900
"BUGATTI, Carlo","(b. 1856, Milano, d. 1940, Molsheim, Alsace)",Furnishings of a salon,c. 1900,Photo,"Kunstgewerbemuseum, Berlin",https://www.wga.hu/html/b/bugatti/carlo/furnitu3.html,furniture,other,Italian,1851-1900
"BUGATTI, Carlo","(b. 1856, Milano, d. 1940, Molsheim, Alsace)",Settee,c. 1900,"Walnut, brass, pewter, vellum, and silk, 147 x 266 x 62 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/b/bugatti/carlo/furnitu4.html,furniture,other,Italian,1851-1900
"BUGATTI, Carlo","(b. 1856, Milano, d. 1940, Molsheim, Alsace)",Tea Table,c. 1907,"Inlaid wood, cast and gilded bronze mounts, inlays of ivory, metal, and mother-of-pearl, 72 x 67 x 41 cm","Museum of Art, Cleveland",https://www.wga.hu/html/b/bugatti/carlo/furnitu5.html,furniture,other,Italian,1851-1900
"BUGATTI, Carlo","(b. 1856, Milano, d. 1940, Molsheim, Alsace)",Cobra Chair and Writing Desk,1902,"Wood frame, painted parchment covering, height 86 cm (chair)","Brooklyn Museum, New York",https://www.wga.hu/html/b/bugatti/carlo/furnitu6.html,furniture,other,Italian,1851-1900
"BUGATTI, Carlo","(b. 1856, Milano, d. 1940, Molsheim, Alsace)",Lady's Writing Desk,c. 1904,"Beechwood, parchment, gesso, paint, copper 96 x 80 x 58 cm","Brooklyn Museum, New York",https://www.wga.hu/html/b/bugatti/carlo/furnitu7.html,furniture,other,Italian,1851-1900
"BUGATTI, Carlo","(b. 1856, Milano, d. 1940, Molsheim, Alsace)",Cobra Chair,1902,"Wood, parchment, copper, and pigments, 97 x 37 x 53 cm","Art Institute, Chicago",https://www.wga.hu/html/b/bugatti/carlo/furnitu8.html,furniture,other,Italian,1851-1900
"BUGATTI, Ettore","(b. 1881, Milano, d. 1947, Paris)",Type 41 Bugatti Royale,1927,Photo,"Musée National de L'Automobile, Mulhouse",https://www.wga.hu/html/b/bugatti/ettore/41royale.html,others,other,Italian,1851-1900
"BUGATTI, Rembrandt","(b. 1884, Milano, d. 1916, Paris)",Dancing Elephant,1927,"Cast silver, height 19 cm","Musée National de L'Automobile, Mulhouse",https://www.wga.hu/html/b/bugatti/rembrandt/dancing1.html,sculpture,other,Italian,1851-1900
"BUGATTI, Rembrandt","(b. 1884, Milano, d. 1916, Paris)",Dancing Elephant,1927,"Cast silver, height 19 cm","Musée National de L'Automobile, Mulhouse",https://www.wga.hu/html/b/bugatti/rembrandt/dancing2.html,sculpture,other,Italian,1851-1900
"BUGATTI, Rembrandt","(b. 1884, Milano, d. 1916, Paris)",Doe and Fawn,c. 1906,"Plaster model, 27 x 24 x 28 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/b/bugatti/rembrandt/doe_fawn.html,sculpture,other,Italian,1851-1900
"BUGATTI, Rembrandt","(b. 1884, Milano, d. 1916, Paris)",Elephant,1909,"Bronze, lost-wax casting, 47 x 70 x 23 cm","Musée des Beaux-Arts, Rennes",https://www.wga.hu/html/b/bugatti/rembrandt/elephant.html,sculpture,other,Italian,1851-1900
"BUGATTI, Rembrandt","(b. 1884, Milano, d. 1916, Paris)",Two Llamas,1911,"Bronze, 35 x 33 x 29 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/b/bugatti/rembrandt/llamas.html,sculpture,other,Italian,1851-1900
"BUGATTI, Rembrandt","(b. 1884, Milano, d. 1916, Paris)",Poster of Rembrandt Bugatti's exhibition,1910,Lithograph,"Musée Bugatti, Molsheim",https://www.wga.hu/html/b/bugatti/rembrandt/poster.html,graphics,other,Italian,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Annunciation,1857-61,"Watercolour and bodycolour with gum arabic on two sheets of paper, 524 x 374 mm","Birmingham Museum and Art Gallery, Birmingham",https://www.wga.hu/html/b/burnejon/annuncia.html,painting,religious,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Days of Creation,1871-76,"Watercolour, gouache on linen-covered panel","Fogg Art Museum, Harvard University, Cambridge",https://www.wga.hu/html/b/burnejon/creatio.html,painting,religious,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Days of Creation: The First Day,1871-76,"Watercolour, gouache on linen-covered panel, 102 c 36 cm","Fogg Art Museum, Harvard University, Cambridge",https://www.wga.hu/html/b/burnejon/creatio1.html,painting,religious,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Days of Creation: The Second Day,1871-76,"Watercolour, gouache on linen-covered panel, 102 c 36 cm","Fogg Art Museum, Harvard University, Cambridge",https://www.wga.hu/html/b/burnejon/creatio2.html,painting,religious,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Days of Creation: The Third Day,1871-76,"Watercolour, gouache on linen-covered panel, 102 c 36 cm","Fogg Art Museum, Harvard University, Cambridge",https://www.wga.hu/html/b/burnejon/creatio3.html,painting,religious,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Days of Creation: The Fifth Day,1871-76,"Watercolour, gouache on linen-covered panel, 102 c 36 cm","Fogg Art Museum, Harvard University, Cambridge",https://www.wga.hu/html/b/burnejon/creatio5.html,painting,religious,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Days of Creation: The Sixth Day,1871-76,"Watercolour, gouache on linen-covered panel, 102 c 36 cm","Fogg Art Museum, Harvard University, Cambridge",https://www.wga.hu/html/b/burnejon/creatio6.html,painting,religious,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Love Song,1868-77,"Oil on canvas, 114 x 156 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/b/burnejon/lovesong.html,painting,other,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",East window: Adoration of the Lamb,1875-76,Stained glass,"Church of All Hallows, Allerton, Liverpool",https://www.wga.hu/html/b/burnejon/stained.html,stained-glass,religious,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",Flora,1890s,"Cotton warp, wool and silk weft, 176 x 102 cm","Fine Arts Museums of San Francisco, San Francisco",https://www.wga.hu/html/b/burnejon/tapestr1.html,tapestry,mythological,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Knights of the Round Table Summoned to the Quest by the Strange Damsel,1898-99,Wool and silk on cotton warp,"Birmingham Museum and Art Gallery, Birmingham",https://www.wga.hu/html/b/burnejon/tapestr2.html,tapestry,historical,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Arming and Departure of the Knights,1895-96,Wool and silk on cotton warp,"Birmingham Museum and Art Gallery, Birmingham",https://www.wga.hu/html/b/burnejon/tapestr3.html,tapestry,historical,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Sleep of King Arthur in Avalon,1881-98,"Oil on canvas, 279 x 650 cm","Museo de Arte de Ponce, Ponce, Puerto Rico",https://www.wga.hu/html/b/burnejon/v1arthur.html,painting,historical,English,1851-1900
"BURNE-JONES, Edward","(b. 1833, Birmingham, d. 1898, London)",The Sleep of King Arthur in Avalon,1881-98,"Oil on canvas, 279 x 650 cm","Museo de Arte de Ponce, Ponce, Puerto Rico",https://www.wga.hu/html/b/burnejon/v2arthur.html,painting,historical,English,1851-1900
"CAILLEBOTTE, Gustave","(b. 1848, Paris, d. 1894, Gennevilliers)",Le Pont de l'Europe,1876,"Oil on canvas, 125 x 181 cm","Musée du Petit Palais, Geneva",https://www.wga.hu/html/c/caillebo/03pont1.html,painting,genre,French,1851-1900
"CAILLEBOTTE, Gustave","(b. 1848, Paris, d. 1894, Gennevilliers)",Blossoming Tree,1882,"Oil on canvas, 82 x 66 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/c/caillebo/13blosso.html,painting,landscape,French,1851-1900
"CAMPENY Y ESTANY, Damián","(b. 1771, Mataró, d. 1855, Barcelona)",Clemency or Peace,1827,Marble,"Reial Acadèmia Catalana de Belles Arts de Sant Jordi, Barcelona",https://www.wga.hu/html/c/campeny/clemency.html,sculpture,religious,Spanish,1801-1850
"CAMPENY Y ESTANY, Damián","(b. 1771, Mataró, d. 1855, Barcelona)",Almogàver killing a French Knight,1836,Marble,"Reial Acadèmia Catalana de Belles Arts de Sant Jordi, Barcelona",https://www.wga.hu/html/c/campeny/killing.html,sculpture,historical,Spanish,1801-1850
"CAMPENY Y ESTANY, Damián","(b. 1771, Mataró, d. 1855, Barcelona)",The Dying Lucretia,1834,"Marble, 35 × 125 × 61 cm","Palau de la Llotja, Barcelona",https://www.wga.hu/html/c/campeny/lucretia.html,sculpture,mythological,Spanish,1801-1850
"CAUCHIE, Paul","(b. 1875, Ath, d. 1952, Bruxelles)",Maison Cauchie: façade,1905,Photo,"Rues des Francs 5, Etterbeek, Brussels",https://www.wga.hu/html/c/cauchie/maison1.html,architecture,other,Belgian,1851-1900
